Дата_и_Время,Цена_ЭЭ,sin_час,cos_час,День,Цена_EUR,Цена_USD,Цена_газ,Цена_нефть
2024-05-13 15:00:00,1924.42,-0.7071067811865471,-0.7071067811865479,13,98.9546875,91.4875,2.368,83.17
2024-05-13 16:00:00,1903.65,-0.8660254037844385,-0.5000000000000004,13,98.9546875,91.445,2.366,83.08
2024-05-13 17:00:00,1856.66,-0.9659258262890684,-0.2588190451025206,13,98.9546875,91.3,2.317652173913044,83.31
2024-05-13 18:00:00,1846.06,-1.0,-1.8369701987210287e-16,13,98.9546875,91.68,2.36,83.43
2024-05-13 19:00:00,1885.95,-0.9659258262890684,0.2588190451025203,13,98.9546875,91.68,2.362,83.49
2024-05-13 20:00:00,1952.68,-0.8660254037844386,0.5000000000000001,13,98.9546875,91.68,2.369,83.46
2024-05-13 21:00:00,1843.75,-0.7071067811865477,0.7071067811865474,13,98.9546875,91.68,2.365,83.45
2024-05-13 22:00:00,1500.09,-0.5000000000000004,0.8660254037844384,13,98.9546875,91.68,2.361,83.05
2024-05-13 23:00:00,1304.73,-0.2588190451025215,0.965925826289068,13,98.9546875,91.68,2.363,83.45
2024-05-14 00:00:00,1228.45,0.0,1.0,14,98.6434375,91.30568181818182,2.368,83.6
2024-05-14 01:00:00,1142.22,0.2588190451025207,0.9659258262890684,14,98.6434375,91.30568181818182,2.355,83.42
2024-05-14 02:00:00,1106.33,0.4999999999999999,0.8660254037844387,14,98.6434375,91.30568181818182,2.347,83.35
2024-05-14 03:00:00,1100.92,0.7071067811865476,0.7071067811865476,14,98.6434375,91.30568181818182,2.339,83.47
2024-05-14 04:00:00,1110.36,0.8660254037844386,0.5000000000000001,14,98.6434375,91.30568181818182,2.336,83.48
2024-05-14 05:00:00,1151.89,0.9659258262890684,0.2588190451025207,14,98.6434375,91.30568181818182,2.345,83.47
2024-05-14 06:00:00,1335.34,1.0,6.123233995736766e-17,14,98.6434375,91.30568181818182,2.355,83.41
2024-05-14 07:00:00,1461.33,0.9659258262890684,-0.2588190451025206,14,98.6,91.3575,2.346,83.28
2024-05-14 08:00:00,1760.55,0.8660254037844387,-0.4999999999999998,14,98.59,91.3425,2.318,83.16
2024-05-14 09:00:00,1905.85,0.7071067811865476,-0.7071067811865475,14,98.52,91.3075,2.349,83.36
2024-05-14 10:00:00,1933.98,0.4999999999999999,-0.8660254037844387,14,98.55,91.31,2.37,83.31
2024-05-14 11:00:00,1914.28,0.258819045102521,-0.9659258262890682,14,98.74,91.4625,2.354,83.17
2024-05-14 12:00:00,1908.57,1.2246467991473532e-16,-1.0,14,98.665,91.3475,2.379,82.84
2024-05-14 13:00:00,1919.4,-0.2588190451025208,-0.9659258262890684,14,98.7275,91.385,2.363,83.15
2024-05-14 14:00:00,1907.59,-0.4999999999999997,-0.8660254037844388,14,98.755,91.19,2.352,82.56
2024-05-14 15:00:00,1889.47,-0.7071067811865471,-0.7071067811865479,14,98.6434375,91.1325,2.348,82.25
2024-05-14 16:00:00,1862.67,-0.8660254037844385,-0.5000000000000004,14,98.6434375,91.2525,2.341,82.49
2024-05-14 17:00:00,1854.21,-0.9659258262890684,-0.2588190451025206,14,98.6434375,91.275,2.348434782608696,82.23
2024-05-14 18:00:00,1839.41,-1.0,-1.8369701987210287e-16,14,98.6434375,91.30568181818182,2.343,82.39
2024-05-14 19:00:00,1769.28,-0.9659258262890684,0.2588190451025203,14,98.6434375,91.30568181818182,2.344,82.45
2024-05-14 20:00:00,1873.59,-0.8660254037844386,0.5000000000000001,14,98.6434375,91.30568181818182,2.338,82.76
2024-05-14 21:00:00,1883.16,-0.7071067811865477,0.7071067811865474,14,98.6434375,91.30568181818182,2.338,82.79
2024-05-14 22:00:00,1558.45,-0.5000000000000004,0.8660254037844384,14,98.6434375,91.30568181818182,2.338,83.00782608695651
2024-05-14 23:00:00,1401.02,-0.2588190451025215,0.965925826289068,14,98.6434375,91.30568181818182,2.348,82.79
2024-05-15 00:00:00,1314.56,0.0,1.0,15,98.7759375,91.1875,2.343,82.63
2024-05-15 01:00:00,1185.91,0.2588190451025207,0.9659258262890684,15,98.7759375,91.1875,2.349,82.86
2024-05-15 02:00:00,1178.13,0.4999999999999999,0.8660254037844387,15,98.7759375,91.1875,2.364,82.91
2024-05-15 03:00:00,1174.2,0.7071067811865476,0.7071067811865476,15,98.7759375,91.1875,2.366,82.94
2024-05-15 04:00:00,1183.13,0.8660254037844386,0.5000000000000001,15,98.7759375,91.1875,2.367,82.88
2024-05-15 05:00:00,1200.43,0.9659258262890684,0.2588190451025207,15,98.7759375,91.1875,2.368,82.94
2024-05-15 06:00:00,1440.72,1.0,6.123233995736766e-17,15,98.7759375,91.1875,2.36,82.89
2024-05-15 07:00:00,1711.22,0.9659258262890684,-0.2588190451025206,15,98.8125,91.205,2.378,82.77
2024-05-15 08:00:00,1967.49,0.8660254037844387,-0.4999999999999998,15,98.8475,91.2475,2.386,82.86
2024-05-15 09:00:00,2118.66,0.7071067811865476,-0.7071067811865475,15,98.91,91.26,2.341,82.52
2024-05-15 10:00:00,2135.54,0.4999999999999999,-0.8660254037844387,15,98.8975,91.305,2.338,82.21
2024-05-15 11:00:00,2096.23,0.258819045102521,-0.9659258262890682,15,98.7775,91.27,2.384,81.93
2024-05-15 12:00:00,2094.0,1.2246467991473532e-16,-1.0,15,98.75,91.215,2.406,82.0
2024-05-15 13:00:00,2127.28,-0.2588190451025208,-0.9659258262890684,15,98.71,91.19,2.397,81.34
2024-05-15 14:00:00,2099.32,-0.4999999999999997,-0.8660254037844388,15,98.5025,91.075,2.423,81.76
2024-05-15 15:00:00,2085.93,-0.7071067811865471,-0.7071067811865479,15,98.7759375,91.045,2.407,82.5
2024-05-15 16:00:00,2061.95,-0.8660254037844385,-0.5000000000000004,15,98.7759375,91.19,2.405,82.7
2024-05-15 17:00:00,2009.67,-0.9659258262890684,-0.2588190451025206,15,98.7759375,91.06,2.3865217391304347,82.71
2024-05-15 18:00:00,1978.3,-1.0,-1.8369701987210287e-16,15,98.7759375,91.1875,2.421,82.84
2024-05-15 19:00:00,1899.24,-0.9659258262890684,0.2588190451025203,15,98.7759375,91.1875,2.416,82.97
2024-05-15 20:00:00,1980.25,-0.8660254037844386,0.5000000000000001,15,98.7759375,91.1875,2.422,82.98
2024-05-15 21:00:00,1994.95,-0.7071067811865477,0.7071067811865474,15,98.7759375,91.1875,2.417,82.9
2024-05-15 22:00:00,1611.55,-0.5000000000000004,0.8660254037844384,15,98.7759375,91.1875,2.418,82.60608695652174
2024-05-15 23:00:00,1450.21,-0.2588190451025215,0.965925826289068,15,98.7759375,91.1875,2.414,82.9
2024-05-16 00:00:00,1260.35,0.0,1.0,16,98.8796875,90.91136363636365,2.413,83.21
2024-05-16 01:00:00,1166.1,0.2588190451025207,0.9659258262890684,16,98.8796875,90.91136363636365,2.408,83.08
2024-05-16 02:00:00,1138.28,0.4999999999999999,0.8660254037844387,16,98.8796875,90.91136363636365,2.398,83.12
2024-05-16 03:00:00,1137.61,0.7071067811865476,0.7071067811865476,16,98.8796875,90.91136363636365,2.406,83.1
2024-05-16 04:00:00,1156.35,0.8660254037844386,0.5000000000000001,16,98.8796875,90.91136363636365,2.394,83.16
2024-05-16 05:00:00,1197.01,0.9659258262890684,0.2588190451025207,16,98.8796875,90.91136363636365,2.392,83.12
2024-05-16 06:00:00,1370.25,1.0,6.123233995736766e-17,16,98.8796875,90.91136363636365,2.427,83.17
2024-05-16 07:00:00,1653.18,0.9659258262890684,-0.2588190451025206,16,98.905,90.885,2.431,82.98
2024-05-16 08:00:00,1929.35,0.8660254037844387,-0.4999999999999998,16,98.9575,90.975,2.463,82.8
2024-05-16 09:00:00,2060.71,0.7071067811865476,-0.7071067811865475,16,98.9875,91.0175,2.48,82.48
2024-05-16 10:00:00,2079.27,0.4999999999999999,-0.8660254037844387,16,98.8625,90.925,2.555,82.61
2024-05-16 11:00:00,2105.21,0.258819045102521,-0.9659258262890682,16,99.0325,91.055,2.473,82.81
2024-05-16 12:00:00,2076.97,1.2246467991473532e-16,-1.0,16,98.7925,90.865,2.483,83.13
2024-05-16 13:00:00,2096.91,-0.2588190451025208,-0.9659258262890684,16,98.8,90.8,2.488,83.49
2024-05-16 14:00:00,2099.96,-0.4999999999999997,-0.8660254037844388,16,98.7,90.8125,2.503,83.2
2024-05-16 15:00:00,2002.5,-0.7071067811865471,-0.7071067811865479,16,98.8796875,90.8225,2.491,83.34
2024-05-16 16:00:00,1942.31,-0.8660254037844385,-0.5000000000000004,16,98.8796875,90.89,2.49,83.05
2024-05-16 17:00:00,1923.02,-0.9659258262890684,-0.2588190451025206,16,98.8796875,90.9775,2.4675652173913045,83.24
2024-05-16 18:00:00,1886.68,-1.0,-1.8369701987210287e-16,16,98.8796875,90.91136363636365,2.514,83.43
2024-05-16 19:00:00,1864.73,-0.9659258262890684,0.2588190451025203,16,98.8796875,90.91136363636365,2.509,83.32
2024-05-16 20:00:00,1948.93,-0.8660254037844386,0.5000000000000001,16,98.8796875,90.91136363636365,2.505,83.39
2024-05-16 21:00:00,1950.74,-0.7071067811865477,0.7071067811865474,16,98.8796875,90.91136363636365,2.513,83.44
2024-05-16 22:00:00,1621.0,-0.5000000000000004,0.8660254037844384,16,98.8796875,90.91136363636365,2.505,83.13521739130435
2024-05-16 23:00:00,1368.75,-0.2588190451025215,0.965925826289068,16,98.8796875,90.91136363636365,2.513,83.44
2024-05-17 00:00:00,1314.85,0.0,1.0,17,98.6584375,90.90136363636364,2.499,83.35
2024-05-17 01:00:00,1179.94,0.2588190451025207,0.9659258262890684,17,98.6584375,90.90136363636364,2.503,83.59
2024-05-17 02:00:00,1143.86,0.4999999999999999,0.8660254037844387,17,98.6584375,90.90136363636364,2.501,83.43
2024-05-17 03:00:00,1086.1,0.7071067811865476,0.7071067811865476,17,98.6584375,90.90136363636364,2.503,83.49
2024-05-17 04:00:00,1153.16,0.8660254037844386,0.5000000000000001,17,98.6584375,90.90136363636364,2.513,83.52
2024-05-17 05:00:00,1253.51,0.9659258262890684,0.2588190451025207,17,98.6584375,90.90136363636364,2.515,83.61
2024-05-17 06:00:00,1435.73,1.0,6.123233995736766e-17,17,98.6584375,90.90136363636364,2.501,83.82
2024-05-17 07:00:00,1715.96,0.9659258262890684,-0.2588190451025206,17,98.76,90.9,2.53,83.6
2024-05-17 08:00:00,2049.32,0.8660254037844387,-0.4999999999999998,17,98.755,90.9525,2.546,83.42
2024-05-17 09:00:00,2137.96,0.7071067811865476,-0.7071067811865475,17,98.735,90.8875,2.572,83.44
2024-05-17 10:00:00,2161.12,0.4999999999999999,-0.8660254037844387,17,98.7225,90.86,2.606,83.45
2024-05-17 11:00:00,2151.37,0.258819045102521,-0.9659258262890682,17,98.595,90.8825,2.595,83.24
2024-05-17 12:00:00,2198.6,1.2246467991473532e-16,-1.0,17,98.6425,90.895,2.588,83.71
2024-05-17 13:00:00,2231.59,-0.2588190451025208,-0.9659258262890684,17,98.535,90.8525,2.608,83.54
2024-05-17 14:00:00,2207.51,-0.4999999999999997,-0.8660254037844388,17,98.5225,90.94,2.639,83.37
2024-05-17 15:00:00,2223.76,-0.7071067811865471,-0.7071067811865479,17,98.6584375,90.865,2.637,83.58
2024-05-17 16:00:00,2133.26,-0.8660254037844385,-0.5000000000000004,17,98.6584375,90.91,2.638,83.61
2024-05-17 17:00:00,2115.0,-0.9659258262890684,-0.2588190451025206,17,98.6584375,90.97,2.558470588235294,83.92
2024-05-17 18:00:00,2082.88,-1.0,-1.8369701987210287e-16,17,98.6584375,90.90136363636364,2.558470588235294,83.98
2024-05-17 19:00:00,2057.97,-0.9659258262890684,0.2588190451025203,17,98.6584375,90.90136363636364,2.558470588235294,83.94
2024-05-17 20:00:00,2093.09,-0.8660254037844386,0.5000000000000001,17,98.6584375,90.90136363636364,2.558470588235294,83.96
2024-05-17 21:00:00,2158.1,-0.7071067811865477,0.7071067811865474,17,98.6584375,90.90136363636364,2.558470588235294,84.0
2024-05-17 22:00:00,2006.43,-0.5000000000000004,0.8660254037844384,17,98.6584375,90.90136363636364,2.558470588235294,83.61681818181818
2024-05-17 23:00:00,1572.8,-0.2588190451025215,0.965925826289068,17,98.6584375,90.90136363636364,2.558470588235294,83.61681818181818
2024-05-18 00:00:00,1498.15,0.0,1.0,18,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-18 01:00:00,1436.37,0.2588190451025207,0.9659258262890684,18,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-18 02:00:00,1285.38,0.4999999999999999,0.8660254037844387,18,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-18 03:00:00,1235.64,0.7071067811865476,0.7071067811865476,18,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-18 04:00:00,1194.37,0.8660254037844386,0.5000000000000001,18,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-18 05:00:00,1211.83,0.9659258262890684,0.2588190451025207,18,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-18 06:00:00,1297.32,1.0,6.123233995736766e-17,18,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-18 07:00:00,1504.31,0.9659258262890684,-0.2588190451025206,18,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-18 08:00:00,1814.83,0.8660254037844387,-0.4999999999999998,18,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-18 09:00:00,1990.18,0.7071067811865476,-0.7071067811865475,18,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-18 10:00:00,2063.47,0.4999999999999999,-0.8660254037844387,18,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-18 11:00:00,2061.25,0.258819045102521,-0.9659258262890682,18,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-18 12:00:00,2104.86,1.2246467991473532e-16,-1.0,18,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-18 13:00:00,2097.7,-0.2588190451025208,-0.9659258262890684,18,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-18 14:00:00,2073.92,-0.4999999999999997,-0.8660254037844388,18,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-18 15:00:00,2054.4,-0.7071067811865471,-0.7071067811865479,18,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-18 16:00:00,2043.33,-0.8660254037844385,-0.5000000000000004,18,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-18 17:00:00,2007.6,-0.9659258262890684,-0.2588190451025206,18,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-18 18:00:00,1974.97,-1.0,-1.8369701987210287e-16,18,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-18 19:00:00,1958.35,-0.9659258262890684,0.2588190451025203,18,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-18 20:00:00,2034.55,-0.8660254037844386,0.5000000000000001,18,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-18 21:00:00,2051.12,-0.7071067811865477,0.7071067811865474,18,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-18 22:00:00,1852.83,-0.5000000000000004,0.8660254037844384,18,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-18 23:00:00,1496.65,-0.2588190451025215,0.965925826289068,18,98.027609375,90.6461961722488,2.454243761996161,83.14148007590134
2024-05-19 00:00:00,1454.66,0.0,1.0,19,98.027609375,90.6461961722488,2.649833333333333,83.86500000000001
2024-05-19 01:00:00,1313.41,0.2588190451025207,0.9659258262890684,19,98.027609375,90.6461961722488,2.649833333333333,83.86500000000001
2024-05-19 02:00:00,1180.82,0.4999999999999999,0.8660254037844387,19,98.027609375,90.6461961722488,2.649833333333333,83.86500000000001
2024-05-19 03:00:00,1168.17,0.7071067811865476,0.7071067811865476,19,98.027609375,90.6461961722488,2.649833333333333,83.86500000000001
2024-05-19 04:00:00,1147.94,0.8660254037844386,0.5000000000000001,19,98.027609375,90.6461961722488,2.649833333333333,83.86500000000001
2024-05-19 05:00:00,1129.14,0.9659258262890684,0.2588190451025207,19,98.027609375,90.6461961722488,2.649833333333333,83.86500000000001
2024-05-19 06:00:00,1064.39,1.0,6.123233995736766e-17,19,98.027609375,90.6461961722488,2.649833333333333,83.86500000000001
2024-05-19 07:00:00,1311.45,0.9659258262890684,-0.2588190451025206,19,98.027609375,90.6461961722488,2.649833333333333,83.86500000000001
2024-05-19 08:00:00,1546.14,0.8660254037844387,-0.4999999999999998,19,98.027609375,90.6461961722488,2.649833333333333,83.86500000000001
2024-05-19 09:00:00,1766.31,0.7071067811865476,-0.7071067811865475,19,98.027609375,90.6461961722488,2.649833333333333,83.86500000000001
2024-05-19 10:00:00,1924.95,0.4999999999999999,-0.8660254037844387,19,98.027609375,90.6461961722488,2.649833333333333,83.86500000000001
2024-05-19 11:00:00,1957.4,0.258819045102521,-0.9659258262890682,19,98.027609375,90.6461961722488,2.649833333333333,83.86500000000001
2024-05-19 12:00:00,1915.82,1.2246467991473532e-16,-1.0,19,98.027609375,90.6461961722488,2.649833333333333,83.86500000000001
2024-05-19 13:00:00,1910.55,-0.2588190451025208,-0.9659258262890684,19,98.027609375,90.6461961722488,2.649833333333333,83.86500000000001
2024-05-19 14:00:00,1906.14,-0.4999999999999997,-0.8660254037844388,19,98.027609375,90.6461961722488,2.649833333333333,83.86500000000001
2024-05-19 15:00:00,1893.36,-0.7071067811865471,-0.7071067811865479,19,98.027609375,90.6461961722488,2.649833333333333,83.86500000000001
2024-05-19 16:00:00,1852.86,-0.8660254037844385,-0.5000000000000004,19,98.027609375,90.6461961722488,2.649833333333333,83.86500000000001
2024-05-19 17:00:00,1863.83,-0.9659258262890684,-0.2588190451025206,19,98.027609375,90.6461961722488,2.649833333333333,83.86500000000001
2024-05-19 18:00:00,1925.95,-1.0,-1.8369701987210287e-16,19,98.027609375,90.6461961722488,2.63,83.86500000000001
2024-05-19 19:00:00,1985.95,-0.9659258262890684,0.2588190451025203,19,98.027609375,90.6461961722488,2.634,83.86500000000001
2024-05-19 20:00:00,2069.35,-0.8660254037844386,0.5000000000000001,19,98.027609375,90.6461961722488,2.649,83.86500000000001
2024-05-19 21:00:00,2017.09,-0.7071067811865477,0.7071067811865474,19,98.027609375,90.6461961722488,2.653,83.86500000000001
2024-05-19 22:00:00,1858.38,-0.5000000000000004,0.8660254037844384,19,98.027609375,90.6461961722488,2.664,83.95
2024-05-19 23:00:00,1480.73,-0.2588190451025215,0.965925826289068,19,98.027609375,90.6461961722488,2.669,83.78
2024-05-20 00:00:00,1294.72,0.0,1.0,20,98.71,90.76431818181818,2.674,83.97
2024-05-20 01:00:00,1145.9,0.2588190451025207,0.9659258262890684,20,98.71,90.76431818181818,2.671,84.14
2024-05-20 02:00:00,1047.61,0.4999999999999999,0.8660254037844387,20,98.71,90.76431818181818,2.677,84.08
2024-05-20 03:00:00,1029.62,0.7071067811865476,0.7071067811865476,20,98.71,90.76431818181818,2.649,84.11
2024-05-20 04:00:00,1023.69,0.8660254037844386,0.5000000000000001,20,98.71,90.76431818181818,2.634,84.06
2024-05-20 05:00:00,1119.42,0.9659258262890684,0.2588190451025207,20,98.71,90.76431818181818,2.642,84.32
2024-05-20 06:00:00,1305.86,1.0,6.123233995736766e-17,20,98.71,90.76431818181818,2.645,84.42
2024-05-20 07:00:00,1656.49,0.9659258262890684,-0.2588190451025206,20,99.065,91.0525,2.659,84.38
2024-05-20 08:00:00,1941.2,0.8660254037844387,-0.4999999999999998,20,99.1425,91.06,2.666,84.02
2024-05-20 09:00:00,2067.69,0.7071067811865476,-0.7071067811865475,20,98.97,90.9475,2.705,83.75
2024-05-20 10:00:00,2073.08,0.4999999999999999,-0.8660254037844387,20,98.6525,90.7225,2.72,83.81
2024-05-20 11:00:00,2052.22,0.258819045102521,-0.9659258262890682,20,98.6375,90.6675,2.705,83.78
2024-05-20 12:00:00,2031.74,1.2246467991473532e-16,-1.0,20,98.43,90.58,2.717,83.45
2024-05-20 13:00:00,2062.94,-0.2588190451025208,-0.9659258262890684,20,98.46,90.4925,2.729,83.96
2024-05-20 14:00:00,2004.0,-0.4999999999999997,-0.8660254037844388,20,98.3225,90.61,2.745,83.91
2024-05-20 15:00:00,1976.15,-0.7071067811865471,-0.7071067811865479,20,98.71,90.685,2.751,83.65
2024-05-20 16:00:00,1976.46,-0.8660254037844385,-0.5000000000000004,20,98.71,90.7425,2.738,83.44
2024-05-20 17:00:00,2006.18,-0.9659258262890684,-0.2588190451025206,20,98.71,90.8475,2.704217391304348,83.28
2024-05-20 18:00:00,1976.29,-1.0,-1.8369701987210287e-16,20,98.71,90.76431818181818,2.758,83.71
2024-05-20 19:00:00,1886.39,-0.9659258262890684,0.2588190451025203,20,98.71,90.76431818181818,2.751,83.69
2024-05-20 20:00:00,1935.14,-0.8660254037844386,0.5000000000000001,20,98.71,90.76431818181818,2.741,83.67
2024-05-20 21:00:00,1937.76,-0.7071067811865477,0.7071067811865474,20,98.71,90.76431818181818,2.743,83.71
2024-05-20 22:00:00,1549.05,-0.5000000000000004,0.8660254037844384,20,98.71,90.76431818181818,2.74,83.8704347826087
2024-05-20 23:00:00,1310.6,-0.2588190451025215,0.965925826289068,20,98.71,90.76431818181818,2.737,83.71
2024-05-21 00:00:00,1256.77,0.0,1.0,21,98.3140625,90.42068181818182,2.738,83.59
2024-05-21 01:00:00,1128.96,0.2588190451025207,0.9659258262890684,21,98.3140625,90.42068181818182,2.741,83.48
2024-05-21 02:00:00,1019.6,0.4999999999999999,0.8660254037844387,21,98.3140625,90.42068181818182,2.736,83.19
2024-05-21 03:00:00,937.23,0.7071067811865476,0.7071067811865476,21,98.3140625,90.42068181818182,2.767,83.29
2024-05-21 04:00:00,986.91,0.8660254037844386,0.5000000000000001,21,98.3140625,90.42068181818182,2.76,83.19
2024-05-21 05:00:00,1110.11,0.9659258262890684,0.2588190451025207,21,98.3140625,90.42068181818182,2.762,83.22
2024-05-21 06:00:00,1313.65,1.0,6.123233995736766e-17,21,98.3140625,90.42068181818182,2.796,83.11
2024-05-21 07:00:00,1491.01,0.9659258262890684,-0.2588190451025206,21,98.5675,90.775,2.745,83.02
2024-05-21 08:00:00,1815.48,0.8660254037844387,-0.4999999999999998,21,98.4775,90.6125,2.686,83.11
2024-05-21 09:00:00,1903.15,0.7071067811865476,-0.7071067811865475,21,98.15,90.3025,2.722,82.92
2024-05-21 10:00:00,1920.17,0.4999999999999999,-0.8660254037844387,21,98.1925,90.3475,2.729,82.49
2024-05-21 11:00:00,1849.4,0.258819045102521,-0.9659258262890682,21,98.305,90.395,2.708,82.26
2024-05-21 12:00:00,1681.5,1.2246467991473532e-16,-1.0,21,98.355,90.385,2.713,82.57
2024-05-21 13:00:00,1892.79,-0.2588190451025208,-0.9659258262890684,21,98.3425,90.45,2.674,82.75
2024-05-21 14:00:00,1873.62,-0.4999999999999997,-0.8660254037844388,21,98.1225,90.375,2.671,83.03
2024-05-21 15:00:00,1654.92,-0.7071067811865471,-0.7071067811865479,21,98.3140625,90.38,2.685,82.41
2024-05-21 16:00:00,1790.35,-0.8660254037844385,-0.5000000000000004,21,98.3140625,90.21,2.659,82.8
2024-05-21 17:00:00,1784.52,-0.9659258262890684,-0.2588190451025206,21,98.3140625,90.395,2.7015217391304347,82.98
2024-05-21 18:00:00,1801.12,-1.0,-1.8369701987210287e-16,21,98.3140625,90.42068181818182,2.667,82.87
2024-05-21 19:00:00,1726.85,-0.9659258262890684,0.2588190451025203,21,98.3140625,90.42068181818182,2.667,82.87
2024-05-21 20:00:00,1778.27,-0.8660254037844386,0.5000000000000001,21,98.3140625,90.42068181818182,2.633,82.5
2024-05-21 21:00:00,1851.72,-0.7071067811865477,0.7071067811865474,21,98.3140625,90.42068181818182,2.633,82.53
2024-05-21 22:00:00,1573.01,-0.5000000000000004,0.8660254037844384,21,98.3140625,90.42068181818182,2.622,82.9004347826087
2024-05-21 23:00:00,1282.62,-0.2588190451025215,0.965925826289068,21,98.3140625,90.42068181818182,2.621,82.53
2024-05-22 00:00:00,1152.77,0.0,1.0,22,97.81375,90.07045454545454,2.616,82.33
2024-05-22 01:00:00,984.87,0.2588190451025207,0.9659258262890684,22,97.81375,90.07045454545454,2.622,82.3
2024-05-22 02:00:00,876.18,0.4999999999999999,0.8660254037844387,22,97.81375,90.07045454545454,2.648,82.27
2024-05-22 03:00:00,836.26,0.7071067811865476,0.7071067811865476,22,97.81375,90.07045454545454,2.634,82.31
2024-05-22 04:00:00,841.02,0.8660254037844386,0.5000000000000001,22,97.81375,90.07045454545454,2.638,82.28
2024-05-22 05:00:00,990.47,0.9659258262890684,0.2588190451025207,22,97.81375,90.07045454545454,2.635,82.32
2024-05-22 06:00:00,1248.94,1.0,6.123233995736766e-17,22,97.81375,90.07045454545454,2.639,82.07
2024-05-22 07:00:00,1467.6,0.9659258262890684,-0.2588190451025206,22,97.8825,90.0525,2.656,81.78
2024-05-22 08:00:00,1746.45,0.8660254037844387,-0.4999999999999998,22,97.85,90.0325,2.654,82.12
2024-05-22 09:00:00,2051.76,0.7071067811865476,-0.7071067811865475,22,97.7025,89.8825,2.67,82.26
2024-05-22 10:00:00,2055.66,0.4999999999999999,-0.8660254037844387,22,97.8975,90.1,2.711,82.49
2024-05-22 11:00:00,2059.89,0.258819045102521,-0.9659258262890682,22,97.89,90.1225,2.767,81.95
2024-05-22 12:00:00,2053.61,1.2246467991473532e-16,-1.0,22,97.855,90.145,2.774,82.09
2024-05-22 13:00:00,2076.47,-0.2588190451025208,-0.9659258262890684,22,97.79,90.12,2.827,81.93
2024-05-22 14:00:00,2062.1,-0.4999999999999997,-0.8660254037844388,22,97.6425,90.12,2.787,82.42
2024-05-22 15:00:00,2040.42,-0.7071067811865471,-0.7071067811865479,22,97.81375,90.04,2.799,82.0
2024-05-22 16:00:00,2008.77,-0.8660254037844385,-0.5000000000000004,22,97.81375,90.21,2.798,82.36
2024-05-22 17:00:00,1925.29,-0.9659258262890684,-0.2588190451025206,22,97.81375,89.95,2.721826086956522,82.03
2024-05-22 18:00:00,1791.78,-1.0,-1.8369701987210287e-16,22,97.81375,90.07045454545454,2.785,81.7
2024-05-22 19:00:00,1712.29,-0.9659258262890684,0.2588190451025203,22,97.81375,90.07045454545454,2.777,81.68
2024-05-22 20:00:00,1744.5,-0.8660254037844386,0.5000000000000001,22,97.81375,90.07045454545454,2.792,81.63
2024-05-22 21:00:00,1797.0,-0.7071067811865477,0.7071067811865474,22,97.81375,90.07045454545454,2.785,81.74
2024-05-22 22:00:00,1500.95,-0.5000000000000004,0.8660254037844384,22,97.81375,90.07045454545454,2.784,82.07826086956521
2024-05-22 23:00:00,1249.41,-0.2588190451025215,0.965925826289068,22,97.81375,90.07045454545454,2.804,81.74
2024-05-23 00:00:00,1267.27,0.0,1.0,23,97.8209375,90.1540909090909,2.808,81.51
2024-05-23 01:00:00,1106.36,0.2588190451025207,0.9659258262890684,23,97.8209375,90.1540909090909,2.81,81.31
2024-05-23 02:00:00,1027.13,0.4999999999999999,0.8660254037844387,23,97.8209375,90.1540909090909,2.813,81.45
2024-05-23 03:00:00,993.82,0.7071067811865476,0.7071067811865476,23,97.8209375,90.1540909090909,2.787,81.56
2024-05-23 04:00:00,914.98,0.8660254037844386,0.5000000000000001,23,97.8209375,90.1540909090909,2.795,81.5
2024-05-23 05:00:00,1057.96,0.9659258262890684,0.2588190451025207,23,97.8209375,90.1540909090909,2.807,81.37
2024-05-23 06:00:00,1464.81,1.0,6.123233995736766e-17,23,97.8209375,90.1540909090909,2.832,81.71
